Strain,JB1110,JB1110,JB1110,JB1110,JB1110,JB1110,JB1110,JB1110,JB1110,JB1110,JB1110,JB1110,JB1110,JB1117,JB1117,JB1117,JB1117,JB1117,JB1117,JB1117,JB1117,JB1117,JB1117,JB1117,JB1117,JB1117,JB1154,JB1154,JB1154,JB1154,JB1154,JB1154,JB1154,JB1154,JB1154,JB1154,JB1154,JB1154,JB1154,JB1171,JB1171,JB1171,JB1171,JB1171,JB1171,JB1171,JB1171,JB1171,JB1171,JB1171,JB1171,JB1171,JB1174,JB1174,JB1174,JB1174,JB1174,JB1174,JB1174,JB1174,JB1174,JB1174,JB1174,JB1174,JB1174,JB1180,JB1180,JB1180,JB1180,JB1180,JB1180,JB1180,JB1180,JB1180,JB1180,JB1180,JB1180,JB1180,JB1197,JB1197,JB1197,JB1197,JB1197,JB1197,JB1197,JB1197,JB1197,JB1197,JB1197,JB1197,JB1197,JB1205,JB1205,JB1205,JB1205,JB1205,JB1205,JB1205,JB1205,JB1205,JB1205,JB1205,JB1205,JB1205,JB1206,JB1206,JB1206,JB1206,JB1206,JB1206,JB1206,JB1206,JB1206,JB1206,JB1206,JB1206,JB1206,JB1207,JB1207,JB1207,JB1207,JB1207,JB1207,JB1207,JB1207,JB1207,JB1207,JB1207,JB1207,JB1207,JB22,JB22,JB22,JB22,JB22,JB22,JB22,JB22,JB22,JB22,JB22,JB22,JB22,JB4,JB4,JB4,JB4,JB4,JB4,JB4,JB4,JB4,JB4,JB4,JB4,JB4,JB758,JB758,JB758,JB758,JB758,JB758,JB758,JB758,JB758,JB758,JB758,JB758,JB758,JB760,JB760,JB760,JB760,JB760,JB760,JB760,JB760,JB760,JB760,JB760,JB760,JB760,JB762,JB762,JB762,JB762,JB762,JB762,JB762,JB762,JB762,JB762,JB762,JB762,JB762,JB837,JB837,JB837,JB837,JB837,JB837,JB837,JB837,JB837,JB837,JB837,JB837,JB837,JB838,JB838,JB838,JB838,JB838,JB838,JB838,JB838,JB838,JB838,JB838,JB838,JB838,JB840,JB840,JB840,JB840,JB840,JB840,JB840,JB840,JB840,JB840,JB840,JB840,JB840,JB841,JB841,JB841,JB841,JB841,JB841,JB841,JB841,JB841,JB841,JB841,JB841,JB841,JB842,JB842,JB842,JB842,JB842,JB842,JB842,JB842,JB842,JB842,JB842,JB842,JB842,JB845,JB845,JB845,JB845,JB845,JB845,JB845,JB845,JB845,JB845,JB845,JB845,JB845,JB846,JB846,JB846,JB846,JB846,JB846,JB846,JB846,JB846,JB846,JB846,JB846,JB846,JB848,JB848,JB848,JB848,JB848,JB848,JB848,JB848,JB848,JB848,JB848,JB848,JB848,JB852,JB852,JB852,JB852,JB852,JB852,JB852,JB852,JB852,JB852,JB852,JB852,JB852,JB853,JB853,JB853,JB853,JB853,JB853,JB853,JB853,JB853,JB853,JB853,JB853,JB853,JB854,JB854,JB854,JB854,JB854,JB854,JB854,JB854,JB854,JB854,JB854,JB854,JB854,JB858,JB858,JB858,JB858,JB858,JB858,JB858,JB858,JB858,JB858,JB858,JB858,JB858,JB862,JB862,JB862,JB862,JB862,JB862,JB862,JB862,JB862,JB862,JB862,JB862,JB862,JB864,JB864,JB864,JB864,JB864,JB864,JB864,JB864,JB864,JB864,JB864,JB864,JB864,JB869,JB869,JB869,JB869,JB869,JB869,JB869,JB869,JB869,JB869,JB869,JB869,JB869,JB870,JB870,JB870,JB870,JB870,JB870,JB870,JB870,JB870,JB870,JB870,JB870,JB870,JB871,JB871,JB871,JB871,JB871,JB871,JB871,JB871,JB871,JB871,JB871,JB871,JB871,JB872,JB872,JB872,JB872,JB872,JB872,JB872,JB872,JB872,JB872,JB872,JB872,JB872,JB873,JB873,JB873,JB873,JB873,JB873,JB873,JB873,JB873,JB873,JB873,JB873,JB873,JB874,JB874,JB874,JB874,JB874,JB874,JB874,JB874,JB874,JB874,JB874,JB874,JB874,JB875,JB875,JB875,JB875,JB875,JB875,JB875,JB875,JB875,JB875,JB875,JB875,JB875,JB878,JB878,JB878,JB878,JB878,JB878,JB878,JB878,JB878,JB878,JB878,JB878,JB878,JB879,JB879,JB879,JB879,JB879,JB879,JB879,JB879,JB879,JB879,JB879,JB879,JB879,JB884,JB884,JB884,JB884,JB884,JB884,JB884,JB884,JB884,JB884,JB884,JB884,JB884,JB899,JB899,JB899,JB899,JB899,JB899,JB899,JB899,JB899,JB899,JB899,JB899,JB899,JB900,JB900,JB900,JB900,JB900,JB900,JB900,JB900,JB900,JB900,JB900,JB900,JB900,JB902,JB902,JB902,JB902,JB902,JB902,JB902,JB902,JB902,JB902,JB902,JB902,JB902,JB910,JB910,JB910,JB910,JB910,JB910,JB910,JB910,JB910,JB910,JB910,JB910,JB910,JB913,JB913,JB913,JB913,JB913,JB913,JB913,JB913,JB913,JB913,JB913,JB913,JB913,JB914,JB914,JB914,JB914,JB914,JB914,JB914,JB914,JB914,JB914,JB914,JB914,JB914,JB916,JB916,JB916,JB916,JB916,JB916,JB916,JB916,JB916,JB916,JB916,JB916,JB916,JB917,JB917,JB917,JB917,JB917,JB917,JB917,JB917,JB917,JB917,JB917,JB917,JB917,JB918,JB918,JB918,JB918,JB918,JB918,JB918,JB918,JB918,JB918,JB918,JB918,JB918,JB929,JB929,JB929,JB929,JB929,JB929,JB929,JB929,JB929,JB929,JB929,JB929,JB929,JB930,JB930,JB930,JB930,JB930,JB930,JB930,JB930,JB930,JB930,JB930,JB930,JB930,JB931,JB931,JB931,JB931,JB931,JB931,JB931,JB931,JB931,JB931,JB931,JB931,JB931,JB934,JB934,JB934,JB934,JB934,JB934,JB934,JB934,JB934,JB934,JB934,JB934,JB934,JB938,JB938,JB938,JB938,JB938,JB938,JB938,JB938,JB938,JB938,JB938,JB938,JB938,JB939,JB939,JB939,JB939,JB939,JB939,JB939,JB939,JB939,JB939,JB939,JB939,JB939,JB942,JB942,JB942,JB942,JB942,JB942,JB942,JB942,JB942,JB942,JB942,JB942,JB942,JB943,JB943,JB943,JB943,JB943,JB943,JB943,JB943,JB943,JB943,JB943,JB943,JB943,JB953,JB953,JB953,JB953,JB953,JB953,JB953,JB953,JB953,JB953,JB953,JB953,JB953,extragrid,extragrid,extragrid,extragrid,extragrid,extragrid,extragrid,extragrid,extragrid,extragrid,extragrid,extragrid,extragrid,grid,grid,grid,grid,grid,grid,grid,grid,grid,grid,grid,grid,grid
,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness,mean_effect_size,mean_effect_size_log2,mean_fitness,mean_fitness_log2,median_effect_size,median_effect_size_log2,median_fitness,median_fitness_log2,observation_count,p_Welch,p_Welch_BH,p_Welch_BH_-log10,stdev_fitness
Condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
