,Column,Row,Colony_size,Colony_circularity,Strain,Near_missing_grid,Grid,Reference_surface,Colony_size_corr,Colony_size_corr_checked,Data_path,Image_path,Condition,Layout_path,Processing_date,Notes,Plate
46,2,15,805.0,0.9443788189870124,extragrid,False,,860.412486326152,0.9355977659474051,0.9355977659474051,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
47,2,16,998.0,0.9009554802536992,JB845,False,,857.0180634959053,1.164502876320959,1.164502876320959,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
48,2,17,668.0,0.9366348457808888,JB942,False,,867.4918158032482,0.7700360831432973,0.7700360831432973,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
49,2,18,644.0,0.9594583205392496,JB1110,False,,865.9705829336632,0.7436742225334149,0.7436742225334149,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
50,2,19,795.0,0.9541262207696196,extragrid,False,,866.977509635483,0.9169788041379001,0.9169788041379001,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
51,2,20,1122.0,0.9475580770643162,JB848,False,,870.9968011118052,1.288179243101462,1.288179243101462,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
52,2,21,364.0,0.9509363508766172,JB914,False,,873.322404151214,0.4167991090916456,0.4167991090916456,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
53,2,22,773.0,0.9429287642277112,JB22,False,,872.9855032456636,0.8854671665521036,0.8854671665521036,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
54,2,23,782.0,0.9429909965246704,extragrid,False,,868.636269839867,0.9002617403302323,0.9002617403302323,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
55,2,24,776.0,0.946588254903886,JB858,False,,864.4443124424886,0.897686512399406,0.897686512399406,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
56,2,25,1068.0,0.9414440353643372,JB854,False,,861.0674540017002,1.2403209470252388,1.2403209470252388,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
57,2,26,844.0,0.9381540567334142,JB837,False,,854.82628450439,0.9873351057394465,0.9873351057394465,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
58,2,27,743.0,0.9590401865276672,extragrid,False,,857.1634117739915,0.8668125468191438,0.8668125468191438,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
59,2,28,808.0,0.9478982431571502,JB1205,False,,880.6505438192988,0.9175035497006335,0.9175035497006335,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
60,2,29,1076.0,0.9484960506105116,JB916,False,,945.9100352726895,1.1375288979673503,1.1375288979673503,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
61,2,30,1043.0,0.9415797253553188,JB846,False,,1049.4590870954494,0.9938453178643429,0.9938453178643429,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
62,2,31,982.0,0.930595213064222,extragrid,False,,,,,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
63,2,32,1602.0,0.935295676600898,JB1206,False,,,,,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
64,3,1,1538.0,0.9412288890264808,JB1174,False,,1247.3668766325588,1.2329973072173006,1.2329973072173006,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
65,3,2,788.0,0.934989375617968,JB872,False,,1081.5279119969632,0.7285988565426988,0.7285988565426988,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
66,3,3,1020.0,0.9393797412797992,JB875,False,,931.30610792742,1.095236025317137,1.095236025317137,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
67,3,4,869.0,0.9306042124480376,JB1205,False,,835.2351634781232,1.040425544802582,1.040425544802582,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
68,3,5,693.0,0.9432952096039896,JB869,False,,836.3366031593303,0.8286137392314715,0.8286137392314715,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
69,3,6,691.0,0.9405728569067194,JB869,False,,802.2208754910334,0.8613587867269648,0.8613587867269648,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
70,3,7,705.0,0.9480344117573828,JB910,False,,770.7230240636287,0.9147254953963815,0.9147254953963815,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
71,3,8,799.0,0.9480412577649192,JB862,False,,762.4243631085059,1.0479728070891785,1.0479728070891785,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
72,3,9,794.0,0.952926062001356,JB1117,False,,765.5778540493037,1.0371250889773855,1.0371250889773855,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
73,3,10,,,JB871,False,,761.3754560956972,,,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
74,3,11,887.0,0.9602373870942196,JB875,False,,755.410988606536,1.1741952571224823,1.1741952571224823,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
75,3,12,694.0,0.9562810721866432,JB22,False,,749.1446275320405,0.9263898778614921,0.9263898778614921,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
76,3,13,887.0,0.9498802490695158,JB902,False,,752.9053630841779,1.1781029110571362,1.1781029110571362,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
77,3,14,828.0,0.9453496097333652,JB845,False,,744.3797724600297,1.1123354376807175,1.1123354376807175,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
78,3,15,730.0,0.9698628635985636,JB858,False,,735.9557397790948,0.9919074756032442,0.9919074756032442,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
79,3,16,856.0,0.9514927400045052,JB1117,False,,734.6470430177415,1.1651853881882812,1.1651853881882812,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
80,3,17,678.0,0.9389998197293052,JB22,False,,752.1309337462583,0.9014387915452133,0.9014387915452133,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
81,3,18,973.0,0.9451383280933662,JB853,False,,749.1094306373557,1.2988756518151885,1.2988756518151885,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
82,3,19,278.0,0.9882471286828196,JB914,False,,747.3946495669039,0.3719587772819807,0.3719587772819807,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
83,3,20,1090.0,0.9384736573277508,JB878,False,,751.9173036933963,1.4496274984575446,1.4496274984575446,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
84,3,21,734.0,0.9587737383838424,JB1205,False,,753.1270659928794,0.9746031355709367,0.9746031355709367,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
85,3,22,680.0,0.9255999170717358,JB22,False,,752.9916757325951,0.9030644320714694,0.9030644320714694,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
