,area,centroid,mean_intensity,perimeter,row,column,circularity
1177,590,"(1345.171186440678, 907.9118644067796)",0.6128614157527418,88.42640687119285,26,17,0.9481955641290776
1178,656,"(1345.4466463414635, 1546.7317073170732)",0.5936752749880441,92.42640687119285,26,29,0.9649872240850937
1179,762,"(1347.6036745406825, 160.58792650918636)",0.6063506767536411,101.25483399593904,26,3,0.9339708105050635
1180,612,"(1346.5196078431372, 267.13235294117646)",0.6005959246443675,91.25483399593904,26,5,0.9235268521776073
1181,444,"(1344.599099099099, 534.4572072072073)",0.5917417417417418,76.18376618407356,26,10,0.9613199546106731
1182,515,"(1345.240776699029, 587.390291262136)",0.6041119360365506,82.18376618407356,26,11,0.9581753941288184
1183,522,"(1345.0747126436781, 694.272030651341)",0.5925475170911276,82.18376618407356,26,13,0.9711991373499866
1184,501,"(1345.125748502994, 1014.9600798403194)",0.5664201009745213,80.18376618407356,26,19,0.9792074026097963
1185,504,"(1345.361111111111, 1228.5694444444443)",0.5885387488328664,81.59797974644665,26,23,0.951221346439784
1186,526,"(1345.134980988593, 1281.3403041825095)",0.6031238350853649,82.18376618407356,26,24,0.9786412763335116
1187,527,"(1345.4895635673624, 1600.100569259962)",0.5793875804591285,83.25483399593904,26,30,0.9554359114406686
1188,598,"(1345.7859531772576, 1653.5401337792641)",0.5980851203357597,88.42640687119285,26,31,0.9610524531342175
1189,646,"(1346.7306501547987, 1866.359133126935)",0.6016026224731379,91.84062043356596,26,35,0.9624380047645265
1190,665,"(1346.76992481203, 1920.0616541353384)",0.6032434026242075,93.25483399593904,26,36,0.96092347388828
1191,683,"(1347.411420204978, 1973.510980966325)",0.6034909424970575,95.25483399593904,26,37,0.9459245971609375
1192,1104,"(1351.0896739130435, 2560.123188405797)",0.6188192668371697,121.39696961966999,26,48,0.9413762686285656
1193,425,"(1345.404705882353, 481.0564705882353)",0.5885028835063437,74.52691193458118,26,9,0.9615514815228755
1194,434,"(1345.3041474654378, 640.5898617511521)",0.5910002710761724,74.76955262170047,26,12,0.9755511144047744
1195,407,"(1345.2776412776414, 748.4570024570024)",0.5670279905574023,72.5269119345812,26,14,0.9723125703806121
1196,404,"(1344.7376237623762, 1335.0371287128712)",0.5787808192583964,72.52691193458118,26,25,0.9651456472574138
1197,455,"(1345.2153846153847, 1388.1252747252747)",0.5611980176686059,78.42640687119285,26,26,0.9296010902750629
1198,464,"(1345.3556034482758, 1440.8146551724137)",0.5762931034482758,78.18376618407356,26,27,0.9538820374052206
1199,439,"(1345.4487471526195, 1494.125284738041)",0.5935861360489526,76.76955262170047,26,28,0.9360442176213699
1200,557,"(1346.2692998204668, 1706.7755834829443)",0.5908614073995846,85.01219330881975,26,32,0.9685066722549912
1201,536,"(1346.4925373134329, 1759.5951492537313)",0.5987781679836115,83.59797974644667,26,33,0.9637914941588401
1202,569,"(1346.9437609841827, 1813.3708260105448)",0.593335400944209,87.25483399593904,26,34,0.9391676770288291
1203,673,"(1348.2065378900445, 2133.552748885587)",0.5953675378026396,94.66904755831214,26,40,0.9436455856445182
1204,682,"(1348.6686217008798, 2187.344574780059)",0.6055775976079582,95.49747468305833,26,41,0.9397459527828393
1205,481,"(1346.5758835758836, 320.84615384615387)",0.6057641351758999,78.18376618407356,26,6,0.9888303017067048
1206,369,"(1345.1571815718157, 1068.319783197832)",0.5577660874647962,68.5269119345812,26,20,0.9874472561460227
1207,560,"(1347.5, 2026.8678571428572)",0.6074719887955182,85.59797974644667,26,38,0.960441376633734
1208,684,"(1348.9809941520468, 2240.562865497076)",0.6079119367045065,95.25483399593904,26,42,0.9473095526472638
1209,498,"(1347.6746987951808, 107.6706827309237)",0.6055594928734546,80.18376618407356,26,2,0.9733438852288994
1210,624,"(1349.9070512820513, 2399.5416666666665)",0.6085658622423329,91.25483399593904,26,45,0.9416352218281486
1211,681,"(1350.444933920705, 2452.9412628487516)",0.6128242780225159,95.25483399593904,26,46,0.9431546861882845
1212,388,"(1347.319587628866, 214.7036082474227)",0.5846775823731555,71.35533905932738,26,4,0.9576099311287033
1213,303,"(1345.8151815181518, 428.3201320132013)",0.5669319873163786,61.698484809834994,26,8,1.000238334410317
1214,392,"(1348.216836734694, 2079.941326530612)",0.5759603841536614,72.18376618407356,26,39,0.9454027382037615
1215,534,"(1349.2265917602997, 2293.554307116105)",0.5986120290812954,83.59797974644665,26,43,0.9601952572403373
1216,411,"(1349.985401459854, 2346.6423357664235)",0.5889604503601927,72.76955262170047,26,44,0.9753315567994543
1217,653,"(1397.2940275650842, 747.4395099540582)",0.5778578506440861,94.08326112068524,27,14,0.927039672757325
1218,652,"(1397.2469325153374, 961.25)",0.6036148201611934,92.66904755831213,27,18,0.9540871813564001
1219,722,"(1397.4792243767313, 1068.073407202216)",0.568812123187225,97.49747468305833,27,20,0.9544657032500258
1220,680,"(1397.2367647058823, 1174.8455882352941)",0.6017185697808536,94.66904755831214,27,22,0.9534606214535993
