,area,centroid,mean_intensity,perimeter,row,column,circularity
1,1964,"(39.086558044806516, 2464.9633401221995)",0.6355836428257657,163.19595949289334,1,46,0.9266858752022495
2,2334,"(41.14610111396744, 2571.889031705227)",0.649532066468404,179.43860018001263,1,48,0.9109173425892304
3,2022,"(40.32640949554896, 1292.5850642927794)",0.6274587381935959,165.4386001800126,1,24,0.9283619279801707
4,2004,"(41.89221556886228, 68.23003992015968)",0.6240421118547219,163.78174593052023,1,1,0.9388075819415211
5,1814,"(40.96857772877618, 228.4404630650496)",0.6135482197289059,155.53910524340094,1,4,0.9422539227293704
6,1629,"(41.22958870472683, 707.3241252302025)",0.6162977407046306,148.12489168102786,1,13,0.9329854196214569
7,1631,"(41.12752912323728, 920.1453096259963)",0.6153232108293961,148.12489168102786,1,17,0.9341308897499055
8,1582,"(40.664981036662454, 972.96396965866)",0.6172653132049281,146.71067811865476,1,18,0.9236190763936458
9,1625,"(40.68246153846154, 1026.5193846153845)",0.6194292609351434,147.88225099390857,1,19,0.9337510951423621
10,1677,"(41.12701252236136, 1132.851520572451)",0.6174237375331767,150.12489168102786,1,21,0.9350557657516549
11,1568,"(40.579719387755105, 1452.4426020408164)",0.6164090636254501,145.53910524340094,1,27,0.9302432366554405
12,1657,"(40.92094146047073, 1505.681351840676)",0.619603109801555,148.12489168102786,1,28,0.9490220014197385
13,1572,"(40.645674300254456, 1559.3256997455471)",0.6181784164047298,146.12489168102786,1,29,0.9251539368742628
14,1501,"(40.41039307128581, 1771.6728847435043)",0.6183746783190291,141.88225099390857,1,33,0.9369888355549292
15,1491,"(40.18846411804158, 2144.663313212609)",0.623418945042806,141.29646455628165,1,40,0.9384797732914223
16,1574,"(40.478398983481576, 2411.569885641677)",0.6252784214066821,145.29646455628165,1,45,0.9369242898857414
17,1509,"(41.19019218025182, 281.533465871438)",0.6166998011928431,141.88225099390857,1,5,0.9419827800482266
18,1613,"(41.49721016738996, 494.4860508369498)",0.6171352856083537,147.88225099390857,1,9,0.9268557024397723
19,1525,"(40.88327868852459, 1346.5318032786886)",0.6148736740597879,143.05382386916236,1,25,0.9364417448033568
20,1416,"(40.38347457627118, 1665.1045197740114)",0.6262019497064363,138.4680374315355,1,31,0.9280557027979915
21,1479,"(40.449628127112916, 1984.3664638269101)",0.6202627636585399,141.05382386916236,1,37,0.9341321294548857
22,1441,"(40.274809160305345, 2198.3643303261624)",0.6185328815773361,139.88225099390857,1,41,0.9254407524631654
23,1278,"(39.75821596244131, 2357.965571205008)",0.631771456626469,131.05382386916236,1,44,0.9350639706851838
24,1323,"(41.273620559334844, 121.88284202569916)",0.6233841684822077,133.05382386916236,1,2,0.9391068047916855
25,1295,"(40.78764478764479, 388.55984555984554)",0.6083973048678931,133.0538238691624,1,7,0.9192315284997977
26,1273,"(40.33150039277298, 1399.5137470542027)",0.6178796420374906,130.22539674441617,1,26,0.9432936029247306
27,1250,"(41.5216, 174.7208)",0.620166274509804,129.63961030678928,1,3,0.9346401712539224
28,1375,"(41.94109090909091, 334.7330909090909)",0.6223144385026739,135.63961030678928,1,6,0.9391598016577984
29,1246,"(41.130016051364365, 653.922150882825)",0.6200453214993863,130.22539674441617,1,12,0.9232865901368534
30,1263,"(41.08234362628662, 760.1512272367379)",0.6093831990436713,130.22539674441617,1,14,0.9358835981884798
31,1176,"(40.726190476190474, 1187.0841836734694)",0.6064459116980125,125.98275605729688,1,22,0.9310971040230397
32,1067,"(39.70571696344892, 2038.041237113402)",0.6230516198981936,118.5685424949238,1,38,0.9537516906042828
33,1136,"(40.096830985915496, 2091.268485915493)",0.6215444628555647,124.22539674441619,1,39,0.9250546924641047
34,998,"(39.545090180360724, 2251.0891783567135)",0.6182718377932334,115.9827560572969,1,42,0.93229543193219
35,1199,"(42.133444537114265, 548.4153461217682)",0.6214983074130404,127.05382386916237,1,10,0.933369416831839
36,1137,"(41.2207563764292, 813.8214599824098)",0.6135995999103248,123.39696961966997,1,15,0.9383423978750254
37,1178,"(41.35144312393888, 866.8845500848896)",0.6146476247544859,125.39696961966997,1,16,0.9414149088881543
38,1043,"(40.02301054650048, 1824.9779482262704)",0.6152764461489294,116.5685424949238,1,34,0.9645648681051195
39,1021,"(40.10871694417238, 1930.9657198824682)",0.6046628641662345,116.5685424949238,1,36,0.9442193004173798
40,791,"(39.51074589127686, 2517.482932996207)",0.6172281301901291,102.91168824543142,1,47,0.9385489798398641
41,964,"(41.738589211618255, 441.62344398340247)",0.610296151655683,113.98275605729688,1,8,0.9324135803227621
42,953,"(41.49213011542497, 601.1521511017838)",0.6087443161944734,112.32590180780451,1,11,0.9491676689757383
43,753,"(40.42496679946879, 1718.1035856573706)",0.6175038408457673,99.25483399593904,1,32,0.9605091481171196
44,599,"(40.115191986644405, 1877.787979966611)",0.6115028315165799,88.42640687119285,1,35,0.9626595642598601
45,487,"(39.85831622176591, 2304.1334702258728)",0.5996940049120263,79.59797974644665,1,43,0.9659057132495057
46,485,"(40.562886597938146, 1239.1443298969073)",0.5824054982817869,79.35533905932738,1,23,0.9678304893242408
47,391,"(40.46547314578005, 1611.7902813299233)",0.5739230730655432,71.94112549695427,1,30,0.9493627022721478
48,305,"(41.68196721311475, 1080.1868852459017)",0.5636387013821922,61.698484809834994,1,20,1.0068405676407481
49,1660,"(92.95361445783132, 1877.893373493976)",0.623959366879282,149.53910524340094,2,35,0.9328426554792199
50,1547,"(93.35229476405947, 1558.7071751777635)",0.60945536585675,145.29646455628165,2,29,0.92085252633624
51,1428,"(93.57773109243698, 920.0742296918768)",0.614524633382765,139.29646455628165,2,17,0.9248214279983533
52,1361,"(93.27773695811904, 2464.5642909625276)",0.6205990404979038,135.05382386916236,2,46,0.9376790628573642
53,1321,"(93.32929598788796, 2518.2679788039363)",0.6310281872022088,133.88225099390857,2,47,0.9261187359854446
54,1366,"(93.93923865300147, 121.78038067349927)",0.62132747681796,135.29646455628165,2,2,0.9377512830851329
55,1441,"(94.06523247744622, 813.9493407356002)",0.614611312949885,139.0538238691624,2,15,0.9365004116359095
56,1318,"(93.27617602427921, 1239.4408194233688)",0.6079383498467673,133.05382386916236,2,23,0.9355576483109913
57,1345,"(93.64089219330855, 1292.9420074349443)",0.6153772140826591,134.46803743153546,2,24,0.93474686144801
58,1316,"(93.20668693009118, 2198.1892097264436)",0.616919959473151,133.63961030678928,2,41,0.9259666647912516
59,1378,"(94.71407837445574, 68.57619738751814)",0.6204758245823728,135.0538238691624,2,1,0.9493914391017246
60,1106,"(93.68535262206149, 759.8490054249548)",0.6196113888593413,123.05382386916237,2,14,0.9178564481750516
61,1069,"(93.06922357343312, 1026.4115996258186)",0.6004732295163154,120.22539674441617,2,19,0.929383871311118
62,1230,"(93.51138211382114, 1771.4471544715448)",0.6176980710983581,127.9827560572969,2,33,0.9436524219279169
63,1047,"(92.7134670487106, 2037.8806112702962)",0.6177425698072925,118.5685424949238,2,38,0.9358744330484385
64,1180,"(93.3271186440678, 2357.9550847457626)",0.6242871385842472,125.39696961966997,2,44,0.943013236407489
65,1026,"(93.93762183235867, 1079.4493177387915)",0.6179337231968811,117.1543289325507,2,20,0.9393783428043294
66,1055,"(93.39810426540285, 1132.8369668246446)",0.6119840163553572,118.5685424949238,2,21,0.9430253360707762
67,997,"(93.2086258776329, 1346.1985957873621)",0.611174700572305,115.15432893255071,2,25,0.9448100075611296
68,1034,"(93.0164410058027, 1611.8413926499034)",0.6109341221982022,116.5685424949238,2,30,0.9562416813237715
69,1063,"(93.23894637817497, 1664.9059266227657)",0.6173795953000203,118.5685424949238,2,31,0.9501762390931139
70,1090,"(93.34770642201835, 1718.2293577981652)",0.6097067817952869,119.98275605729688,2,32,0.9514778765224176
71,1031,"(93.27061105722599, 1984.1396702230843)",0.6159030828626308,117.9827560572969,2,37,0.9307465933282203
72,937,"(92.50586979722519, 2304.4823906083243)",0.6189549459057904,110.91168824543142,2,43,0.9571826610854218
73,974,"(93.72279260780287, 547.4466119096509)",0.6082095261102386,113.74011537017762,2,10,0.9461096932815403
74,996,"(94.10843373493977, 600.6777108433735)",0.6113119143239625,115.15432893255071,2,11,0.943862354594669
75,876,"(92.67579908675799, 2144.2100456621006)",0.6113662816724863,108.32590180780451,2,40,0.9381004489119458
76,941,"(93.8990435706695, 228.09564293304996)",0.591619261944948,110.91168824543142,2,4,0.9612688197239935
77,901,"(94.1054384017758, 281.4184239733629)",0.6077386781571673,109.74011537017762,2,5,0.9401644602653391
78,878,"(93.92710706150342, 653.865603644647)",0.6024029657421056,108.5685424949238,2,12,0.9360442176213699
79,771,"(92.95719844357977, 1186.3411154345006)",0.6088654917219807,100.91168824543142,2,22,0.9514397640466886
80,787,"(92.98475222363405, 1399.4320203303685)",0.5990432767770386,102.08326112068524,2,26,0.9490203507223982
81,793,"(92.99117276166457, 1505.4426229508197)",0.610909180822392,102.08326112068524,2,28,0.956255575759672
82,763,"(92.62516382699869, 1824.9698558322411)",0.6091897309382469,100.08326112068524,2,34,0.957219431040044
83,852,"(93.20422535211267, 2091.325117370892)",0.6104851330203445,106.32590180780451,2,39,0.9470465122474749
84,848,"(94.16981132075472, 335.311320754717)",0.5963697743248242,106.91168824543142,2,6,0.9322992635626204
85,763,"(93.69593709043251, 387.5452162516383)",0.5837072443656361,100.08326112068524,2,7,0.957219431040044
86,580,"(92.28620689655172, 1931.1620689655172)",0.60868154158215,87.84062043356595,2,36,0.9445981014598251
87,668,"(94.06437125748504, 441.2455089820359)",0.5892098156627921,94.08326112068522,2,8,0.9483346116414906
88,762,"(94.24803149606299, 494.3635170603674)",0.5983274149554835,100.08326112068524,2,9,0.9559648839482483
89,597,"(92.94807370184255, 2251.256281407035)",0.5988833054159687,88.42640687119285,2,42,0.959445342008575
90,493,"(93.9817444219067, 706.9837728194726)",0.5819432844131568,79.59797974644667,2,13,0.9778059889774255
91,337,"(92.74480712166172, 1451.9109792284867)",0.5683248967242683,65.698484809835,2,27,0.9811356530325422
92,1936,"(144.8775826446281, 2571.6348140495866)",0.6343461351482741,161.19595949289334,3,48,0.9362825163406985
93,1444,"(146.1094182825485, 120.86218836565097)",0.6145429362880886,139.0538238691624,3,2,0.9384501002097523
94,1255,"(145.25896414342628, 1452.0661354581673)",0.604830872588079,129.63961030678928,3,27,0.9383787319389381
95,1159,"(145.44089732528042, 972.9810181190682)",0.6064254174491195,124.22539674441617,3,18,0.9437837927516702
96,1145,"(145.6235807860262, 1079.4576419213975)",0.6121996746296772,123.98275605729688,3,20,0.936036487583138
97,1133,"(145.3503971756399, 1186.288614298323)",0.6077219943582022,123.39696961966999,3,22,0.9350412812598096
98,1093,"(145.21408966148215, 1399.0384263494968)",0.6084961340437364,120.5685424949238,3,26,0.9448481218201124
99,1125,"(145.18844444444446, 1611.4995555555556)",0.6094222222222222,122.5685424949238,3,30,0.9410318937133832
100,1152,"(145.46614583333334, 1665.0303819444443)",0.6146173747276689,124.22539674441617,3,31,0.9380836317945851
101,1103,"(145.17407071622847, 1824.5140525838622)",0.6084582155618367,121.98275605729688,3,34,0.9315120846719617
102,1117,"(144.98299015219337, 2251.0555058191585)",0.6104306001720293,122.81118318204308,3,42,0.9306517669596084
103,1185,"(145.3662447257384, 2464.5881856540086)",0.6157127492347151,126.22539674441619,3,46,0.9346192580700954
104,1158,"(145.9369602763385, 334.4637305699482)",0.6083782044769549,124.22539674441617,3,6,0.9429694840435152
105,1156,"(145.9506920415225, 547.4852941176471)",0.6047052038808604,124.22539674441617,3,10,0.9413408666272052
106,1117,"(145.6168307967771, 760.1244404655326)",0.6034195235838292,123.39696961966997,3,14,0.9218368147989474
107,1100,"(145.5690909090909, 919.7345454545455)",0.6070124777183601,121.39696961966999,3,17,0.9379654850465781
108,1004,"(145.24203187250995, 1345.6882470119522)",0.6031560034372314,115.7401153701776,3,25,0.9418370158160896
109,1013,"(144.90424481737415, 2037.7907206317868)",0.6079825019840116,116.5685424949238,3,38,0.9368209121672926
110,1074,"(146.02700186219738, 2517.9338919925513)",0.6210720414795341,120.56854249492379,3,47,0.9284234975615745
111,952,"(146.02100840336135, 227.93802521008402)",0.6097421321469765,112.5685424949238,3,4,0.9440885410816523
112,888,"(146.19932432432432, 174.7027027027027)",0.6082008479067301,108.32590180780451,3,3,0.9509511399929312
113,995,"(146.48040201005026, 441.01809045226133)",0.611741058232338,114.5685424949238,3,8,0.952581556073842
114,814,"(145.75061425061426, 866.431203931204)",0.5972153972153972,103.49747468305833,3,16,0.9549370914974261
115,822,"(145.1228710462287, 1505.6155717761558)",0.6065788845952006,104.08326112068522,3,28,0.9534982483128176
116,807,"(144.89343246592318, 2090.79677819083)",0.5876424423548849,103.49747468305833,3,39,0.9467251017671043
117,824,"(146.29004854368932, 387.53155339805824)",0.6031553398058253,104.9116882454314,3,7,0.9407827034061512
118,836,"(146.5980861244019, 653.9102870813397)",0.6126090627638616,106.08326112068524,3,12,0.9335174005540865
119,806,"(145.99255583126552, 707.044665012407)",0.6017710309930424,102.91168824543142,3,13,0.9563470009493431
120,786,"(145.7264631043257, 1026.2048346055979)",0.6013820286384275,101.49747468305833,3,19,0.9587865571578023
121,725,"(145.32413793103447, 1292.8993103448277)",0.5925841784989858,98.08326112068522,3,24,0.947017657123005
122,772,"(145.9261658031088, 1771.4326424870467)",0.6019963425784822,100.91168824543144,3,33,0.9526737974630912
123,726,"(145.01928374655648, 1931.034435261708)",0.6021984551396317,97.25483399593904,3,36,0.9645485465377496
124,695,"(144.79280575539568, 1984.1151079136691)",0.6042488362251376,96.08326112068522,3,37,0.9460175623012593
125,621,"(144.6634460547504, 2144.541062801932)",0.5986233462789302,89.84062043356596,3,40,0.9668430489617547
126,702,"(144.92165242165242, 2357.7179487179487)",0.6100720630132396,95.84062043356595,3,44,0.9603902516626339
127,756,"(146.38888888888889, 494.1957671957672)",0.5996680153542899,100.08326112068522,3,9,0.948437601397475
128,697,"(146.08751793400288, 600.4447632711622)",0.5992179368160463,95.25483399593904,3,11,0.9653139739695071
129,649,"(145.64098613251156, 1239.7149460708783)",0.595673585304692,92.42640687119284,3,23,0.9546901043158933
130,530,"(144.4358490566038, 1877.0603773584905)",0.5916537180910099,83.01219330881975,3,35,0.9665002176222968
131,625,"(145.0688, 2197.768)",0.5970258823529413,90.42640687119285,3,41,0.9605043426045669
132,616,"(144.99837662337663, 2411.068181818182)",0.6070155334861217,89.25483399593904,3,45,0.971688545099036
133,535,"(145.55140186915887, 1132.6560747663552)",0.5984753527579256,83.59797974644667,3,21,0.9619933756995886
134,468,"(144.76068376068375, 1558.5470085470085)",0.5772582537288419,78.76955262170047,3,29,0.9478485703466011
135,499,"(146.19639278557113, 281.0460921843687)",0.5837478879327282,80.76955262170047,3,5,0.9612028613008092
136,394,"(144.53045685279187, 2304.505076142132)",0.5759629740220961,70.52691193458118,3,43,0.995397049371805
137,330,"(144.73636363636365, 812.7757575757576)",0.5477243018419489,64.52691193458118,3,15,0.9959603307797728
138,293,"(144.77474402730377, 1717.5392491467576)",0.5616141337080908,61.698484809834994,3,32,0.9672271682581612
139,1611,"(198.5425201738051, 121.16263190564867)",0.6082886040822288,148.36753236814712,4,2,0.9196607616427849
140,1492,"(197.82439678284183, 2571.171581769437)",0.6221468748357252,142.12489168102786,4,48,0.9281932242062885
141,1306,"(197.60796324655436, 1185.9502297090353)",0.617121580638381,132.22539674441617,4,22,0.9386923604209529
142,1335,"(197.96404494382023, 1664.4696629213483)",0.6109803921568627,133.88225099390854,4,31,0.9359337717945262
143,1272,"(198.00550314465409, 67.90801886792453)",0.619392033542977,130.22539674441617,4,1,0.9425526024511056
144,1118,"(197.25491949910554, 2357.8479427549196)",0.6118032901890631,122.81118318204308,4,44,0.9314849377447111
145,1092,"(198.1510989010989, 440.742673992674)",0.6055986497162967,121.39696961966999,4,8,0.931143917882603
146,1124,"(198.02580071174378, 653.540925266904)",0.604263484753332,122.5685424949238,4,12,0.9401954209189712
147,1051,"(197.7383444338725, 866.4823977164605)",0.6054700472006118,119.39696961966999,4,16,0.9264585029662152
148,1147,"(197.77506538796862, 1025.9119442022668)",0.6117134212010873,123.39696961966999,4,19,0.9465951894130641
149,1097,"(197.67730173199635, 1079.4193254329991)",0.607060253454162,121.39696961966999,4,20,0.9354073973600874
150,1022,"(197.58121330724072, 1292.5469667318982)",0.6036299451287364,116.5685424949238,4,24,0.9451440989486406
151,1044,"(197.44827586206895, 1505.2298850574712)",0.6090113440012019,118.5685424949238,4,28,0.9331928444150619
152,1048,"(197.44370229007635, 1718.0353053435115)",0.6067467444993263,118.5685424949238,4,32,0.9367682959262309
153,1045,"(198.155023923445, 227.7531100478469)",0.6015986490289895,118.56854249492379,4,4,0.9340867072928545
154,934,"(197.6306209850107, 1398.9025695931477)",0.6039845488516605,111.1543289325507,4,26,0.9499570673910981
155,971,"(197.37075180226572, 1930.8208032955715)",0.6074796550958179,113.1543289325507,4,36,0.9529864972185239
156,955,"(197.19057591623036, 2144.30890052356)",0.6074448208602812,113.15432893255071,4,40,0.9372833211572502
157,912,"(197.26206140350877, 2304.3530701754385)",0.6070863433092535,110.32590180780453,4,43,0.9415637506337705
