,area,centroid,mean_intensity,perimeter,row,column,circularity
56,641,"(94.44461778471138, 2147.9344773790954)",0.6111773882720014,91.25483399593904,2,40,0.967288745499749
57,585,"(94.35042735042735, 2254.42905982906)",0.6105781799899448,87.84062043356595,2,42,0.9527411885413754
58,390,"(91.44871794871794, 2574.4102564102564)",0.582061337355455,71.11269837220809,2,48,0.9691257978623933
59,829,"(97.68275030156815, 1296.7539203860072)",0.6136758201471181,104.91168824543144,2,24,0.9464913363151687
60,716,"(96.55307262569832, 1615.6620111731843)",0.6142567641581773,97.25483399593904,2,30,0.9512627538857144
61,685,"(95.95182481751824, 1881.3036496350364)",0.6160068699012452,94.66904755831214,2,35,0.9604713613172287
62,640,"(95.646875, 1988.0296875)",0.6175980392156862,91.25483399593904,2,37,0.9657797146955371
63,680,"(96.81911764705882, 1562.4161764705882)",0.6047116493656287,94.66904755831214,2,29,0.9534606214535993
64,639,"(96.45226917057903, 1828.5712050078248)",0.6073153518058241,91.59797974644665,2,34,0.9570594854678495
65,546,"(95.86996336996337, 1934.6776556776556)",0.6038497450262157,86.42640687119285,2,36,0.9185643603083549
66,995,"(100.8924623115578, 71.79798994974874)",0.6227372154892107,115.15432893255071,2,1,0.9429147016282086
67,785,"(100.19235668789808, 125.04968152866242)",0.6183089796428125,104.87615433949868,2,2,0.8968628041134741
68,818,"(99.25427872860635, 817.59902200489)",0.6143103696246225,104.08326112068522,2,15,0.9488583541604438
69,738,"(98.63956639566396, 923.7981029810298)",0.612349221531431,99.25483399593904,2,17,0.9413754997482527
70,658,"(97.90273556231003, 1136.612462006079)",0.6124202872638418,93.49747468305833,2,21,0.9458798976370396
71,648,"(97.35493827160494, 1350.0354938271605)",0.6147906076010651,91.84062043356595,2,25,0.9654176889898041
72,598,"(97.15384615384616, 1509.3678929765886)",0.6043281526657486,88.42640687119284,2,28,0.9610524531342178
73,550,"(96.61090909090909, 1668.7)",0.6226310160427808,85.01219330881976,2,31,0.9563351341835636
74,520,"(96.47307692307692, 1774.9211538461539)",0.6057918552036199,82.42640687119285,2,33,0.9617904725113369
75,609,"(97.86863711001642, 1243.431855500821)",0.6117904633117616,89.01219330881975,2,23,0.9658910720732702
76,553,"(97.24412296564195, 1403.1681735985533)",0.6067865120731837,85.01219330881975,2,26,0.961551507642747
77,493,"(96.66125760649088, 1721.9006085192698)",0.6031977091039256,79.59797974644667,2,32,0.9778059889774255
78,697,"(100.22525107604017, 285.0186513629842)",0.6140996427265312,95.84062043356595,2,5,0.9535498652547805
79,640,"(99.571875, 551.26875)",0.6151102941176471,91.84062043356595,2,10,0.9534989520886954
80,532,"(98.50375939849624, 1083.2612781954888)",0.604172195193867,83.01219330881975,2,20,0.9701473882548338
81,511,"(97.86105675146771, 1190.293542074364)",0.6070296611795403,81.01219330881975,2,22,0.9784305028215746
82,406,"(96.47783251231527, 1455.948275862069)",0.5890756302521009,71.94112549695429,2,27,0.985783266297933
83,492,"(99.20731707317073, 657.5264227642276)",0.6037462139327275,81.01219330881976,2,12,0.9420505036951361
84,543,"(99.02394106813996, 763.9060773480663)",0.6103419636731303,84.42640687119285,2,14,0.95731106966823
85,485,"(98.23917525773196, 1030.1072164948453)",0.5949302607640995,78.76955262170047,2,19,0.9822789671326955
86,523,"(99.8413001912046, 604.6003824091778)",0.618753046151539,82.18376618407356,2,11,0.973059672095868
87,495,"(99.67878787878787, 710.9191919191919)",0.6064250346603288,80.76955262170047,2,13,0.9534978283444902
88,459,"(99.9673202614379, 178.33115468409585)",0.5969498910675382,76.76955262170047,2,3,0.9786886011120929
89,492,"(100.46544715447155, 231.58943089430895)",0.6008289494659653,80.18376618407356,2,4,0.9616168504671054
90,443,"(100.17607223476298, 338.60496613995485)",0.5936617536405081,75.35533905932738,2,6,0.9803598883748883
91,491,"(100.38289205702648, 391.4745417515275)",0.6016053671977956,79.59797974644667,2,7,0.9738392304014521
92,437,"(99.90846681922197, 444.8283752860412)",0.6066675640507919,75.35533905932738,2,8,0.9670818763427228
93,389,"(100.09254498714652, 498.012853470437)",0.5930742476939362,71.35533905932738,2,9,0.9600779979615093
94,973,"(145.5334018499486, 2574.301130524152)",0.6278459585272957,113.74011537017762,3,48,0.9451383280933662
95,810,"(145.86913580246915, 2467.9)",0.6136092955700799,102.91168824543142,3,46,0.961093139911871
96,778,"(145.88946015424165, 2521.332904884319)",0.6208276626846111,102.08326112068522,3,47,0.9381675131664879
97,759,"(147.61264822134387, 2094.874835309618)",0.6106125190524168,99.84062043356595,3,39,0.9568350983545536
98,633,"(146.98420221169036, 2254.556082148499)",0.6102097078957966,92.08326112068524,3,42,0.9381065996093548
99,613,"(146.42903752039152, 2361.4861337683524)",0.6166522726545757,90.42640687119285,3,44,0.9420626592265591
100,622,"(146.2315112540193, 2414.403536977492)",0.602471470903474,90.42640687119285,3,45,0.9558939217600648
101,600,"(147.69833333333332, 1987.7733333333333)",0.6097124183006537,89.25483399593904,3,37,0.9464498815899701
102,622,"(147.10450160771705, 2148.1495176848875)",0.6122186495176849,91.84062043356595,3,40,0.9266817940612008
103,756,"(149.36772486772486, 1668.813492063492)",0.6148770619358855,98.66904755831213,3,31,0.9758201628733736
104,619,"(148.77221324717286, 1828.2229402261712)",0.6094016281795432,90.66904755831213,3,34,0.9461988278520624
105,623,"(148.669341894061, 1881.4109149277688)",0.6119724294212067,90.42640687119284,3,35,0.9574307287082325
106,598,"(147.8561872909699, 2041.4581939799332)",0.6044461931929963,88.42640687119285,3,38,0.9610524531342175
107,517,"(147.09671179883946, 2201.183752417795)",0.6062805779952213,82.18376618407356,3,41,0.9618964636205808
108,452,"(146.10176991150442, 2307.8672566371683)",0.6041211174735382,76.18376618407356,3,43,0.9786410348739284
109,593,"(149.19392917369308, 1615.4080944350758)",0.6082796018913468,87.84062043356595,3,30,0.9657701278718557
110,569,"(148.45694200351494, 1934.9876977152899)",0.6048864537027465,85.59797974644665,3,36,0.9758770416153479
111,628,"(150.60031847133757, 1083.0828025477706)",0.6092856250780567,91.25483399593904,3,20,0.9476713450449957
112,575,"(150.18260869565216, 1243.3860869565217)",0.612528559249787,87.25483399593904,3,23,0.9490710268744758
113,549,"(149.87978142076503, 1403.0)",0.6016929176042002,85.01219330881976,3,26,0.9545963430305026
114,569,"(149.44639718804922, 1456.0421792618629)",0.602115855129398,85.59797974644667,3,27,0.9758770416153476
115,545,"(149.56146788990824, 1509.245871559633)",0.607404209390178,85.01219330881975,3,28,0.9476411784182589
116,646,"(151.4814241486068, 870.3962848297214)",0.6100346020761246,92.42640687119285,3,16,0.9502770529862357
117,547,"(150.85740402193784, 976.672760511883)",0.6106534752840806,85.01219330881975,3,18,0.951118760724381
118,563,"(150.9822380106572, 1030.2522202486678)",0.6052171490265733,86.42640687119284,3,19,0.9471643495487252
119,556,"(150.36510791366908, 1190.1258992805756)",0.610861898716321,85.59797974644665,3,22,0.9535810810863505
120,524,"(149.96946564885496, 1349.723282442748)",0.6095195330040413,82.18376618407356,3,25,0.9749202068417492
121,412,"(149.15533980582524, 1562.2305825242718)",0.593927279649724,73.35533905932738,3,29,0.9621518570775779
122,367,"(148.12806539509538, 1721.5013623978202)",0.5889084789229043,68.52691193458118,3,32,0.9820952384975351
123,668,"(153.21407185628743, 125.26047904191617)",0.6156745332863685,94.91168824543142,3,2,0.9318519739218798
124,644,"(153.04037267080744, 178.12422360248448)",0.6141821946169773,93.25483399593904,3,3,0.9305785220812816
125,626,"(152.43130990415335, 231.7555910543131)",0.6082503288855479,90.66904755831214,3,4,0.9568989761476425
126,564,"(151.91666666666666, 657.2677304964539)",0.6104157975246836,85.84062043356596,3,12,0.9618409701204905
127,550,"(151.7581818181818, 710.7763636363636)",0.6073582887700535,85.01219330881975,3,13,0.9563351341835641
128,542,"(151.66236162361625, 763.9741697416974)",0.6117140583170538,85.01219330881976,3,14,0.9424248049590754
129,533,"(151.42401500938087, 923.4934333958724)",0.607784276937792,83.59797974644667,3,17,0.9583971387810853
130,367,"(149.32425068119892, 1775.0299727520437)",0.5890794464924934,69.94112549695427,3,33,0.9427807249243075
131,539,"(152.60853432282005, 338.3636363636364)",0.6128997053366801,83.59797974644667,3,6,0.9691858495365948
132,613,"(152.82871125611746, 391.6003262642741)",0.6080606467709433,89.59797974644665,3,7,0.9595639066817871
133,573,"(152.4607329842932, 444.94415357766144)",0.6119015843684769,85.59797974644667,3,8,0.9827373371627314
134,539,"(152.24489795918367, 551.165120593692)",0.6081050602059005,84.42640687119285,3,10,0.9502590544220552
135,345,"(149.66086956521738, 1296.663768115942)",0.5946803069053709,66.5269119345812,3,24,0.9795671886715991
136,471,"(152.71549893842888, 284.89384288747345)",0.5917405603430331,78.18376618407356,3,5,0.96827249917642
137,492,"(152.4430894308943, 498.0833333333333)",0.6070859238004146,79.94112549695427,3,9,0.9674631898687338
138,319,"(150.35109717868337, 816.4702194357367)",0.5819534083225766,63.698484809834994,3,15,0.9879667830969506
139,335,"(150.5402985074627, 1136.6805970149253)",0.582569505414106,65.11269837220809,3,21,0.9929406346576112
140,346,"(152.1242774566474, 604.3728323699422)",0.589810721976652,67.94112549695427,3,11,0.9419340332553546
141,1100,"(198.59545454545454, 2574.7490909090907)",0.6184420677361855,120.5685424949238,4,48,0.9508992991785211
142,656,"(199.08384146341464, 2361.201219512195)",0.6059899569583931,93.25483399593904,4,44,0.9479184945424235
143,662,"(199.5785498489426, 2308.0558912386705)",0.6067235353355844,95.08326112068525,4,43,0.9201523007859962
144,606,"(198.94554455445544, 2468.3811881188117)",0.6060247201190707,89.01219330881976,4,46,0.9611329879743867
145,573,"(199.43804537521814, 2254.4048865619548)",0.6088628819765254,87.01219330881975,4,42,0.9510519797546195
146,573,"(201.1413612565445, 1934.5270506108202)",0.6019436745029599,87.25483399593904,4,36,0.9457699102592602
147,588,"(200.64625850340136, 1988.061224489796)",0.6083166599973323,87.84062043356595,4,37,0.9576270407903056
148,557,"(200.26929982046678, 2147.942549371634)",0.6054071179638822,85.01219330881975,4,40,0.9685066722549912
149,457,"(199.45295404814004, 2200.9868708971553)",0.5980006006779078,77.59797974644667,4,41,0.9537295412680576
150,414,"(198.27053140096618, 2414.219806763285)",0.590556029174955,72.5269119345812,4,45,0.9890353910014088
151,298,"(197.0738255033557, 2521.0637583892617)",0.5756152125279641,60.8700576850888,4,47,1.0106917052310456
152,616,"(202.82142857142858, 1189.8165584415585)",0.6118474662592309,91.25483399593904,4,22,0.9295629753944544
153,551,"(201.99818511796732, 1456.0344827586207)",0.6057933881356535,85.25483399593904,4,27,0.9526282069952094
154,613,"(202.02120717781403, 1668.383360522023)",0.6037680324984807,89.59797974644667,4,31,0.9595639066817868
155,578,"(201.80968858131487, 1721.878892733564)",0.6040369088811995,87.01219330881975,4,32,0.9593508626495115
156,495,"(200.7919191919192, 2094.8646464646463)",0.607874826698356,80.18376618407356,4,39,0.9674803678480024
157,840,"(205.91071428571428, 72.32857142857142)",0.6188842203548086,105.74011537017762,4,1,0.9440817236175235
158,668,"(204.41616766467067, 710.4580838323353)",0.6064576728895152,94.08326112068524,4,13,0.9483346116414901
159,634,"(203.48738170347002, 1029.9400630914827)",0.6075462361600793,91.25483399593904,4,19,0.9567255298702665
160,554,"(202.65703971119135, 1243.129963898917)",0.6071423515254477,85.01219330881976,4,23,0.9632902987958077
161,536,"(202.18283582089552, 1509.214552238806)",0.6042215393620135,84.42640687119285,4,28,0.944970042987424
162,502,"(201.800796812749, 1562.117529880478)",0.6058745410514803,80.18376618407356,4,29,0.9811619084034288
163,430,"(201.15348837209302, 1827.7581395348836)",0.5928773369813042,75.35533905932738,4,34,0.9515908623051964
164,520,"(203.28653846153847, 1083.1480769230768)",0.6093891402714932,83.01219330881976,4,20,0.9482643644596116
165,519,"(202.91136801541427, 1296.4913294797689)",0.6035135441459821,81.59797974644667,4,24,0.9795315055600152
166,485,"(202.77113402061855, 1349.859793814433)",0.5991833434404689,79.59797974644665,4,25,0.9619389546735324
167,498,"(202.60642570281124, 1403.0481927710844)",0.5989447988030553,85.59797974644667,4,26,0.8541067956492848
168,416,"(201.66346153846155, 1881.5336538461538)",0.5952205882352941,74.18376618407356,4,35,0.9499165160605798
169,380,"(201.22105263157894, 2041.592105263158)",0.5958720330237358,69.94112549695429,4,38,0.9761762274420619
170,660,"(205.5772727272727, 125.07121212121213)",0.6049197860962567,94.42640687119284,4,2,0.9301797297725704
171,624,"(205.20192307692307, 178.0528846153846)",0.6179361488185018,91.25483399593904,4,3,0.9416352218281486
172,586,"(204.94880546075086, 338.02389078498294)",0.6123268419995985,87.59797974644667,4,6,0.959664212554456
173,605,"(205.06446280991736, 391.45619834710743)",0.6078236914600551,89.01219330881975,4,7,0.959546959941426
174,570,"(204.63859649122807, 551.1087719298246)",0.6085448916408669,85.59797974644667,4,10,0.9775921155021936
175,510,"(204.05490196078432, 870.3529411764706)",0.6063360246059208,81.59797974644667,4,16,0.9625454100878762
176,517,"(203.88588007736945, 923.6460348162476)",0.6000000000000001,82.18376618407356,4,17,0.9618964636205808
177,418,"(203.42583732057417, 976.4712918660288)",0.5862932732901773,74.76955262170048,4,18,0.9395860963622019
178,339,"(202.15929203539824, 1615.7020648967552)",0.5813291688356759,66.52691193458118,4,30,0.9625312375642673
179,342,"(201.83040935672514, 1775.0029239766081)",0.5848641210870313,66.52691193458118,4,33,0.9710492131179334
180,498,"(205.26706827309238, 231.52008032128515)",0.6046854082998662,81.59797974644667,4,4,0.9398972827916908
181,513,"(204.98830409356725, 444.5711500974659)",0.6024309138860222,81.59797974644667,4,8,0.9682074419119227
182,507,"(204.61735700197238, 657.1656804733727)",0.6056928491317632,81.59797974644667,4,12,0.9568833782638299
183,478,"(204.2928870292887, 764.0125523012553)",0.6031175650176388,78.76955262170047,4,14,0.9681017449266566
184,433,"(204.28406466512703, 817.4087759815243)",0.6013403975909071,74.76955262170047,4,15,0.9733033007771137
185,411,"(205.17761557177616, 284.6788321167883)",0.5870044368112208,73.59797974644667,4,5,0.9534982483128173
186,295,"(202.62033898305086, 1136.3389830508474)",0.5753273512794949,61.698484809834994,4,21,0.9738294014885925
187,348,"(204.8477011494253, 497.9511494252874)",0.5904552625647961,67.11269837220809,4,9,0.9709116374994438
188,370,"(204.82702702702701, 604.2945945945946)",0.5878749337572866,68.5269119345812,4,11,0.9901232649702665
189,1044,"(251.42528735632183, 2574.2385057471265)",0.6257005484186011,117.9827560572969,5,48,0.942482486357577
190,641,"(251.93291731669268, 2361.1965678627143)",0.6053959805451042,92.66904755831214,5,44,0.9379906184807552
191,634,"(251.74290220820188, 2414.53785488959)",0.6079668460444114,91.01219330881976,5,45,0.9618336363254794
192,649,"(251.61633281972266, 2520.8921417565484)",0.6097827728934408,91.84062043356596,5,47,0.9669075311024423
193,543,"(251.5635359116022, 2253.620626151013)",0.6079009135882715,83.59797974644665,5,42,0.9763783233736013
194,603,"(252.04145936981757, 2307.777777777778)",0.6135726595779274,88.42640687119285,5,43,0.9690880087624301
195,551,"(251.33756805807622, 2468.078039927405)",0.6035585922209175,85.59797974644665,5,46,0.9450057116521208
196,551,"(252.64065335753176, 2201.2431941923774)",0.6008327105796948,85.01219330881975,5,41,0.958073925336625
197,736,"(255.32472826086956, 1403.226902173913)",0.6040760869565218,100.91168824543142,5,26,0.9082485944725847
198,603,"(253.76451077943616, 1934.4776119402984)",0.6082073293662407,88.42640687119285,5,36,0.9690880087624301
199,541,"(253.77264325323475, 1988.014787430684)",0.6020731397919612,84.42640687119285,5,37,0.9537850620451426
200,498,"(253.3574297188755, 2041.4437751004016)",0.5975194897236001,81.01219330881976,5,38,0.953538924471906
201,540,"(253.14074074074074, 2147.9555555555557)",0.6012418300653594,84.42640687119285,5,40,0.9520220582335989
202,522,"(254.61302681992336, 1668.691570881226)",0.6003606040117196,83.01219330881975,5,31,0.9519115350921489
203,552,"(254.31702898550725, 1774.7626811594203)",0.6028985507246378,85.01219330881975,5,33,0.9598127164896861
204,623,"(256.1781701444623, 1190.115569823435)",0.607446574135272,90.66904755831214,5,22,0.9523131983066795
205,536,"(255.3544776119403, 1296.4067164179105)",0.6038264559555165,83.59797974644667,5,24,0.9637914941588401
206,504,"(254.99404761904762, 1509.013888888889)",0.6038126361655772,81.01219330881976,5,28,0.9650273452486761
207,503,"(254.84294234592446, 1562.202783300199)",0.6021673878298835,81.01219330881975,5,29,0.9631126084525481
208,538,"(255.2007434944238, 1615.6431226765799)",0.6025657846781836,84.18376618407356,5,30,0.9539715814059565
209,460,"(254.43478260869566, 1881.4521739130435)",0.5972975277067348,77.35533905932738,5,35,0.9660222014269881
210,757,"(258.65125495376486, 72.01849405548217)",0.6175823037273034,100.08326112068522,5,1,0.9496921484892706
211,716,"(258.3463687150838, 124.8659217877095)",0.611972833826268,97.25483399593904,5,2,0.9512627538857144
212,620,"(257.4532258064516, 604.1435483870968)",0.5990891840607212,91.25483399593904,5,11,0.9355990986113015
213,497,"(255.91549295774647, 1083.0724346076458)",0.602114648676372,80.18376618407356,5,20,0.971389379435267
214,488,"(255.90368852459017, 1136.3012295081967)",0.5954676952748312,81.84062043356595,5,21,0.9155706448570751
215,485,"(255.52371134020618, 1349.8288659793814)",0.6009136850616537,78.76955262170047,5,25,0.9822789671326955
216,454,"(255.0286343612335, 1456.2334801762115)",0.590386110391293,78.76955262170046,5,27,0.9194941259345235
217,400,"(254.2675, 1828.1675)",0.5957843137254902,71.94112549695429,5,34,0.9712150406876188
218,336,"(253.55357142857142, 2094.7083333333335)",0.5868580765639589,65.11269837220809,5,39,0.9959046365521116
219,556,"(257.3453237410072, 337.9658273381295)",0.6112498236704755,85.01219330881975,5,6,0.9667678811019301
220,584,"(257.5342465753425, 550.9743150684932)",0.6116505506312114,87.01219330881976,5,10,0.9693095221233817
221,484,"(257.25619834710744, 710.555785123967)",0.6023902122832604,80.42640687119285,5,13,0.940281502152496
222,472,"(256.65042372881356, 763.6334745762712)",0.6012462612163508,78.76955262170047,5,14,0.9559498401786233
223,485,"(256.79587628865977, 816.9670103092783)",0.6026521123913482,79.59797974644667,5,15,0.9619389546735321
224,473,"(256.52431289640595, 923.4418604651163)",0.6038303693570451,77.94112549695427,5,17,0.978447795366814
225,413,"(255.83777239709443, 1243.2179176755449)",0.6097137159948726,73.35533905932738,5,23,0.9644871771190284
226,321,"(254.40809968847353, 1721.7912772585669)",0.5795003359599292,64.52691193458118,5,32,0.9687977763039608
227,482,"(257.8900414937759, 284.87759336099583)",0.6003010332763812,79.59797974644667,5,5,0.9559888168095722
228,479,"(257.53444676409185, 391.25678496868477)",0.6088010151868679,78.76955262170047,5,7,0.9701270623846622
229,475,"(257.6821052631579, 497.86315789473684)",0.6121444788441692,78.18376618407356,5,9,0.976495620188534
230,389,"(256.70437017994857, 870.573264781491)",0.5946166641463784,70.5269119345812,5,16,0.9827651071208936
231,359,"(256.13370473537606, 976.5598885793872)",0.5845321972800263,67.94112549695427,5,18,0.9773246183198622
232,434,"(258.1658986175115, 178.3917050691244)",0.6067136532032168,75.35533905932738,5,3,0.96044287032664
233,430,"(257.9697674418605, 231.6046511627907)",0.5894482444140448,74.18376618407356,5,4,0.98188486035108
234,385,"(257.4233766233766, 444.83116883116884)",0.5877158135981666,71.35533905932738,5,8,0.9502057306302856
235,330,"(256.6727272727273, 657.5909090909091)",0.593321449792038,65.11269837220809,5,12,0.9781206251851094
236,289,"(256.7923875432526, 1030.0)",0.5757378383879503,60.2842712474619,5,19,0.9993087180457912
237,1153,"(304.2463139635733, 2574.664353859497)",0.6137441967246569,124.22539674441617,6,48,0.9388979405027401
238,734,"(304.5367847411444, 2414.6130790190737)",0.6080461612437892,98.08326112068524,6,45,0.9587737383838423
239,682,"(304.12609970674487, 2520.5865102639295)",0.609021907883388,95.25483399593904,6,47,0.9445396416746109
240,613,"(304.35073409461666, 2467.6557911908644)",0.6002047148386273,89.84062043356595,6,46,0.9543877439831815
241,578,"(304.8719723183391, 2307.826989619377)",0.6045796865458987,87.01219330881976,6,43,0.9593508626495113
242,600,"(306.50666666666666, 1987.6266666666668)",0.6044248366013072,89.25483399593904,6,37,0.9464498815899701
243,541,"(305.456561922366, 2254.4399260628466)",0.6001014823674387,83.59797974644665,6,42,0.9727820864550982
244,446,"(304.4439461883408, 2361.0381165919284)",0.5885430405345995,75.94112549695427,6,44,0.9718308112808596
245,488,"(305.4446721311475, 2147.8319672131147)",0.6036403085824493,79.35533905932738,6,40,0.9738170696705764
246,460,"(305.88260869565215, 2201.3695652173915)",0.5934100596760443,77.59797974644667,6,41,0.9599903478846971
247,889,"(311.2350956130484, 125.33408323959505)",0.6013454200577869,110.32590180780451,6,2,0.9178181735892789
248,540,"(307.56111111111113, 1615.4296296296295)",0.5995860566448802,83.59797974644667,6,30,0.9709839679958463
249,515,"(307.03300970873784, 1721.5922330097087)",0.5929487911669522,81.59797974644667,6,32,0.9719821297946202
250,525,"(307.2895238095238, 1774.5085714285715)",0.6007843137254901,83.01219330881975,6,33,0.9573822910409544
251,449,"(306.71269487750556, 1827.685968819599)",0.5997379798244465,76.76955262170047,6,34,0.9573664093667315
252,508,"(306.8070866141732, 1934.5767716535433)",0.5981704492820751,81.59797974644667,6,36,0.9587707222051787
253,467,"(306.47751605995717, 2041.1948608137045)",0.5982281563589034,78.18376618407356,6,38,0.9600493781643059
254,847,"(311.6434474616293, 72.1357733175915)",0.6079311063268283,106.32590180780451,6,1,0.9414887275511871
255,538,"(308.36431226765797, 1349.5557620817845)",0.6054668707631752,83.59797974644667,6,25,0.9673877310773432
256,490,"(308.0040816326531, 1402.9469387755103)",0.6026090436174469,79.59797974644665,6,26,0.9718558511134657
257,488,"(307.8545081967213, 1508.9282786885246)",0.5973159755705562,79.59797974644665,6,28,0.9678890925374924
